provincia;poblacion;codigopostal;lat;lon
Navarra;Abaurrepea/Abaurrea Baja;31692;-1,21577352;42,91190255
Navarra;Aberin;31264;-2,00860462;42,61951216
Navarra;Aberin;31292;-2,00860462;42,61951216
Navarra;Ablitas;31523;-1,6384487;41,97369427
Navarra;Adiós;31153;-1,73632112;42,68647787
Navarra;Aguilar de Codés;31228;-2,38922737;42,61337016
Navarra;Aibar/Oibar;31460;-1,3597423;42,59224246
Navarra;Altsasu/Alsasua;31800;-2,17054551;42,89495157
Navarra;Allín/Allin;31241;-2,07596559;42,70893341
Navarra;Allín/Allin;31290;-2,07596559;42,70893341
Navarra;Allo;31262;-2,02096998;42,56734094
Navarra;Améscoa Baja;31272;-2,13371305;42,77454842
Navarra;Ancín/Antzin;31280;-2,18719865;42,66017562
Navarra;Ancín/Antzin;31281;-2,18719865;42,66017562
Navarra;Andosilla;31261;-1,94206689;42,3778331
Navarra;Ansoáin/Antsoain;31013;-1,64497536;42,83395631
Navarra;Anue;31798;-1,61706149;42,96274567
Navarra;Añorbe;31154;-1,71433072;42,65840627
Navarra;Aoiz/Agoitz;31430;-1,37008483;42,78637979
Navarra;Araitz;31891;-1,98428356;43,03778887
Navarra;Aranarache/Aranaratxe;31271;-2,22892726;42,77935473
Navarra;Arantza;31790;-1,72659589;43,19554783
Navarra;Aranguren;31192;-1,53544196;42,78898523
Navarra;Arano;31754;-1,89468634;43,19928558
Navarra;Arakil;31849;-1,84791404;42,92596117
Navarra;Arakil;31850;-1,84791404;42,92596117
Navarra;Arakil;31867;-1,84791404;42,92596117
Navarra;Arakil;31868;-1,84791404;42,92596117
Navarra;Aras;31239;-2,35545852;42,56224867
Navarra;Arbizu;31839;-2,03940644;42,91560894
Navarra;Arce/Artzi;31438;-1,37441604;42,85106165
Navarra;Arce/Artzi;31439;-1,37441604;42,85106165
Navarra;Arce/Artzi;31481;-1,37441604;42,85106165
Navarra;Los Arcos;31210;-2,19276342;42,56871797
Navarra;Arellano;31263;-2,04587356;42,60719407
Navarra;Areso;31876;-1,95120774;43,08123561
Navarra;Arguedas;31513;-1,59752473;42,17748866
Navarra;Aria;31671;-1,26669446;42,95267621
Navarra;Aribe;31671;-1,26313131;42,94338315
Navarra;Armañanzas;31228;-2,28542084;42,56020263
Navarra;Arróniz;31243;-2,09050108;42,58908691
Navarra;Arruazu;31840;-1,99992837;42,92259157
Navarra;Artajona;31140;-1,76474649;42,58872781
Navarra;Artazu;31109;-1,83889938;42,69200445
Navarra;Atez/Atetz;31193;-1,70960832;42,93928879
Navarra;Atez/Atetz;31867;-1,70960832;42,93928879
Navarra;Ayegui/Aiegi;31208;-2,03933365;42,65664301
Navarra;Ayegui/Aiegi;31240;-2,03933365;42,65664301
Navarra;Azagra;31560;-1,8928813;42,30895021
Navarra;Azuelo;31228;-2,34991299;42,60928102
Navarra;Bakaiku;31810;-2,10278519;42,89282777
Navarra;Barásoain;31395;-1,64689846;42,60373161
Navarra;Barbarin;31243;-2,0997579;42,60217326
Navarra;Bargota;31229;-2,3119531;42,56132889
Navarra;Barillas;31523;-1,66373189;41,97036199
Navarra;Basaburua;31866;-1,80120224;43,00101466
Navarra;Basaburua;31869;-1,80120224;43,00101466
Navarra;Baztan;31700;-1,51610308;43,14547597
Navarra;Baztan;31713;-1,51610308;43,14547597
Navarra;Baztan;31714;-1,51610308;43,14547597
Navarra;Baztan;31715;-1,51610308;43,14547597
Navarra;Baztan;31720;-1,51610308;43,14547597
Navarra;Baztan;31730;-1,51610308;43,14547597
Navarra;Baztan;31794;-1,51610308;43,14547597
Navarra;Baztan;31795;-1,51610308;43,14547597
Navarra;Baztan;31796;-1,51610308;43,14547597
Navarra;Beire;31393;-1,6214538;42,45399892
Navarra;Belascoáin;31174;-1,83270884;42,75582551
Navarra;Berbinzana;31252;-1,83369572;42,52706011
Navarra;Bertizarana;31720;-1,6283747;43,13472101
Navarra;Bertizarana;31792;-1,6283747;43,13472101
Navarra;Bertizarana;31793;-1,6283747;43,13472101
Navarra;Betelu;31890;-1,98022905;43,02614553
Navarra;Biurrun-Olcoz;31398;-1,67846787;42,69311866
Navarra;Buñuel;31540;-1,44333882;41,98045327
Navarra;Auritz/Burguete;31640;-1,33449709;42,98992857
Navarra;Burgui/Burgi;31412;-1,00434315;42,72071231
Navarra;Burlada/Burlata;31600;-1,61642189;42,82500552
Navarra;El Busto;31229;-2,24136221;42,54884188
Navarra;Cabanillas;31511;-1,5217164;42,02928593
Navarra;Cabredo;31227;-2,4118451;42,63009522
Navarra;Cadreita;31515;-1,69557126;42,21775075
Navarra;Caparroso;31380;-1,65631755;42,33802232
Navarra;Caparroso;31381;-1,65631755;42,33802232
Navarra;Cárcar;31579;-1,97738104;42,39404025
Navarra;Carcastillo;31310;-1,44452172;42,37979606
Navarra;Carcastillo;31311;-1,44452172;42,37979606
Navarra;Cascante;31520;-1,67903193;41,99909834
Navarra;Cáseda;31312;-1,3680178;42,52361374
Navarra;Cáseda;31490;-1,3680178;42,52361374
Navarra;Castejón;31590;-1,69132764;42,17098779
Navarra;Castillonuevo;31454;-1,04465318;42,6792556
Navarra;Cintruénigo;31592;-1,80709743;42,0826662
Navarra;Ziordia;31809;-2,22734053;42,87030635
Navarra;Cirauqui/Zirauki;31131;-1,88988099;42,67612052
Navarra;Ciriza/Ziritza;31174;-1,82696866;42,79057223
Navarra;Cizur;31174;-1,71779566;42,79166992
Navarra;Cizur;31190;-1,71779566;42,79166992
Navarra;Corella;31591;-1,78345908;42,11434499
Navarra;Cortes;31530;-1,42257856;41,92319674
Navarra;Desojo;31229;-2,27505382;42,58854131
Navarra;Dicastillo;31263;-2,02716127;42,59538327
Navarra;Donamaria;31750;-1,67658545;43,11189471
Navarra;Etxalar;31760;-1,63719612;43,23406534
Navarra;Echarri/Etxarri;31174;-1,82538246;42,7807132
Navarra;Etxarri Aranatz;31820;-2,0651734;42,9074208
Navarra;Etxauri;31174;-1,79141502;42,79420947
Navarra;Valle de Egüés/Eguesibar;31192;-1,55206982;42,82511849
Navarra;Valle de Egüés/Eguesibar;31486;-1,55206982;42,82511849
Navarra;Valle de Egüés/Eguesibar;31620;-1,55206982;42,82511849
Navarra;Valle de Egüés/Eguesibar;31621;-1,55206982;42,82511849
Navarra;Elgorriaga;31744;-1,68625046;43,13928127
Navarra;Noáin (Valle de Elorz)/Noain (Elortzibar);31110;-1,56130558;42,73342707
Navarra;Noáin (Valle de Elorz)/Noain (Elortzibar);31119;-1,56130558;42,73342707
Navarra;Noáin (Valle de Elorz)/Noain (Elortzibar);31470;-1,56130558;42,73342707
Navarra;Enériz/Eneritz;31153;-1,72826687;42,67083634
Navarra;Eratsun;31748;-1,79747512;43,08320767
Navarra;Ergoiena;31829;-2,03386133;42,87456202
Navarra;Erro;31638;-1,44967943;42,94255282
Navarra;Erro;31639;-1,44967943;42,94255282
Navarra;Erro;31694;-1,44967943;42,94255282
Navarra;Erro;31695;-1,44967943;42,94255282
Navarra;Erro;31696;-1,44967943;42,94255282
Navarra;Erro;31697;-1,44967943;42,94255282
Navarra;Erro;31699;-1,44967943;42,94255282
Navarra;Ezcároz/Ezkaroze;31690;-1,09736075;42,88759005
Navarra;Eslava;31494;-1,45853813;42,56457278
Navarra;Esparza de Salazar/Espartza Zaraitzu;31453;-1,1003613;42,85407917
Navarra;Espronceda;31228;-2,30580541;42,59818803
Navarra;Estella-Lizarra;31200;-2,03139856;42,67184949
Navarra;Esteribar;31630;-1,53927641;42,89134136
Navarra;Esteribar;31638;-1,53927641;42,89134136
Navarra;Esteribar;31639;-1,53927641;42,89134136
Navarra;Esteribar;31698;-1,53927641;42,89134136
Navarra;Esteribar;31699;-1,53927641;42,89134136
Navarra;Etayo;31281;-2,15334906;42,61724359
Navarra;Eulate;31271;-2,20858103;42,77678422
Navarra;Ezcabarte;31194;-1,64457592;42,84884609
Navarra;Ezcabarte;31799;-1,64457592;42,84884609
Navarra;Ezkurra;31749;-1,82551059;43,0851018
Navarra;Ezkurra;31794;-1,82551059;43,0851018
Navarra;Ezprogui;31491;-1,42140274;42,5714426
Navarra;Ezprogui;31492;-1,42140274;42,5714426
Navarra;Falces;31370;-1,79601993;42,38908041
Navarra;Fitero;31593;-1,85707158;42,05613815
Navarra;Fontellas;31512;-1,57502293;42,0282945
Navarra;Funes;31360;-1,80369223;42,31454701
Navarra;Fustiñana;31510;-1,48535665;42,02164255
Navarra;Galar;31191;-1,69930358;42,762149
Navarra;Gallipienzo/Galipentzu;31493;-1,40967825;42,52365954
Navarra;Gallués/Galoze;31451;-1,09619527;42,78451962
Navarra;Garaioa;31692;-1,24576962;42,92979097
Navarra;Garde;31414;-0,92423567;42,78962442
Navarra;Garínoain;31395;-1,64402761;42,6006448
Navarra;Garralda;31693;-1,28797259;42,94704457
Navarra;Genevilla;31227;-2,39178518;42,64489464
Navarra;Goizueta;31754;-1,86445322;43,17098542
Navarra;Goñi;31172;-1,90332717;42,85203379
Navarra;Güesa/Gorza;31452;-1,09534064;42,80679244
Navarra;Guesálaz/Gesalatz;31175;-1,93356358;42,75431564
Navarra;Guesálaz/Gesalatz;31176;-1,93356358;42,75431564
Navarra;Guesálaz/Gesalatz;31291;-1,93356358;42,75431564
Navarra;Guirguillano;31174;-1,87837735;42,71782953
Navarra;Guirguillano;31291;-1,87837735;42,71782953
Navarra;Huarte/Uharte;31620;-1,58995332;42,83176032
Navarra;Uharte Arakil;31840;-1,96923566;42,92030192
Navarra;Ibargoiti;31472;-1,47074239;42,68907266
Navarra;Ibargoiti;31473;-1,47074239;42,68907266
Navarra;Igúzquiza;31241;-2,0844012;42,64683622
Navarra;Igúzquiza;31243;-2,0844012;42,64683622
Navarra;Imotz;31867;-1,79044697;42,96954635
Navarra;Imotz;31869;-1,79044697;42,96954635
Navarra;Irañeta;31849;-1,94673428;42,92349182
Navarra;Isaba/Izaba;31417;-0,92338448;42,86142211
Navarra;Ituren;31745;-1,70667051;43,12897852
Navarra;Iturmendi;31810;-2,11946952;42,89000384
Navarra;Iza/Itza;31170;-1,72944687;42,8376635
Navarra;Iza/Itza;31172;-1,72944687;42,8376635
Navarra;Iza/Itza;31867;-1,72944687;42,8376635
Navarra;Iza/Itza;31868;-1,72944687;42,8376635
Navarra;Iza/Itza;31892;-1,72944687;42,8376635
Navarra;Izagaondoa;31421;-1,42182287;42,73696455
Navarra;Izalzu/Itzaltzu;31689;-1,0538446;42,91389007
Navarra;Jaurrieta;31691;-1,13666451;42,88734562
Navarra;Javier;31409;-1,21673961;42,59313042
Navarra;Javier;31411;-1,21673961;42,59313042
Navarra;Juslapeña;31193;-1,69548341;42,89896619
Navarra;Juslapeña;31194;-1,69548341;42,89896619
Navarra;Juslapeña;31892;-1,69548341;42,89896619
Navarra;Beintza-Labaien;31753;-1,74144017;43,08690004
Navarra;Lakuntza;31830;-2,0231656;42,9214867
Navarra;Lana;31283;-2,24981833;42,7096927
Navarra;Lantz;31798;-1,6202386;42,99773218
Navarra;Lapoblación;31227;-2,45990622;42,60501738
Navarra;Larraga;31251;-1,84977328;42,55787795
Navarra;Larraona;31270;-2,25634335;42,77973454
Navarra;Larraun;31877;-1,89580265;43,00604616
Navarra;Larraun;31878;-1,89580265;43,00604616
Navarra;Larraun;31879;-1,89580265;43,00604616
Navarra;Larraun;31891;-1,89580265;43,00604616
Navarra;Lazagurría;31588;-2,24048573;42,49265828
Navarra;Leache/Leatxe;31460;-1,40746864;42,60713559
Navarra;Legarda;31133;-1,77364101;42,71164874
Navarra;Legaria;31281;-2,17321468;42,64829611
Navarra;Leitza;31880;-1,91428701;43,08084609
Navarra;Leoz/Leotz;31395;-1,51907988;42,64500607
Navarra;Leoz/Leotz;31494;-1,51907988;42,64500607
Navarra;Lerga;31494;-1,50094744;42,56653159
Navarra;Lerín;31260;-1,97254731;42,48311851
Navarra;Lesaka;31770;-1,7027904;43,24676732
Navarra;Lesaka;31789;-1,7027904;43,24676732
Navarra;Lezáun;31177;-1,99476949;42,77794142
Navarra;Liédena;31487;-1,27553158;42,61886743
Navarra;Lizoáin-Arriasgoiti;31482;-1,46682765;42,7988204
Navarra;Lizoáin-Arriasgoiti;31483;-1,46682765;42,7988204
Navarra;Lizoáin-Arriasgoiti;31484;-1,46682765;42,7988204
Navarra;Lizoáin-Arriasgoiti;31485;-1,46682765;42,7988204
Navarra;Lodosa;31580;-2,07864943;42,42309729
Navarra;Lónguida/Longida;31438;-1,38487734;42,75635943
Navarra;Lónguida/Longida;31439;-1,38487734;42,75635943
Navarra;Lónguida/Longida;31481;-1,38487734;42,75635943
Navarra;Lumbier;31440;-1,30738449;42,65286915
Navarra;Luquin;31243;-2,09919717;42,61230918
Navarra;Mañeru;31130;-1,86306428;42,66961644
Navarra;Marañón;31227;-2,4397359;42,63019031
Navarra;Marcilla;31340;-1,73862055;42,3252147
Navarra;Mélida;31382;-1,54743788;42,35781277
Navarra;Mendavia;31587;-2,20098023;42,44435213
Navarra;Mendaza;31219;-2,23473097;42,64171797
Navarra;Mendaza;31282;-2,23473097;42,64171797
Navarra;Mendigorría;31150;-1,83470131;42,62863535
Navarra;Metauten;31241;-2,12907531;42,67639901
Navarra;Milagro;31320;-1,76183995;42,2440359
Navarra;Mirafuentes;31219;-2,27944308;42,62216009
Navarra;Miranda de Arga;31253;-1,82574489;42,48225659
Navarra;Miranda de Arga;31523;-1,82574489;42,48225659
Navarra;Monreal/Elo;31471;-1,50822936;42,70488527
Navarra;Monteagudo;31522;-1,69194861;41,96273455
Navarra;Morentin;31264;-2,01576681;42,61303591
Navarra;Mues;31219;-2,22667957;42,60637982
Navarra;Murchante;31521;-1,65720572;42,02926813
Navarra;Murieta;31280;-2,15348183;42,65596859
Navarra;Murillo el Cuende;31315;-1,62939632;42,39818663
Navarra;Murillo el Cuende;31383;-1,62939632;42,39818663
Navarra;Murillo el Cuende;31391;-1,62939632;42,39818663
Navarra;Murillo el Fruto;31313;-1,46147304;42,39245289
Navarra;Muruzábal;31152;-1,76993681;42,68838411
Navarra;Navascués/Nabaskoze;31450;-1,11395116;42,71754642
Navarra;Navascués/Nabaskoze;31451;-1,11395116;42,71754642
Navarra;Navascués/Nabaskoze;31454;-1,11395116;42,71754642
Navarra;Nazar;31282;-2,28051155;42,63629664
Navarra;Obanos;31151;-1,78621093;42,67949847
Navarra;Oco;31281;-2,16503145;42,63900595
Navarra;Ochagavía/Otsagabia;31680;-1,09027535;42,90487815
Navarra;Odieta;31799;-1,63892083;42,94006325
Navarra;Odieta;31867;-1,63892083;42,94006325
Navarra;Oiz;31751;-1,68714794;43,10937804
Navarra;Olaibar;31799;-1,60322703;42,8849453
Navarra;Olazti/Olazagutía;31809;-2,19787261;42,87496609
Navarra;Olejua;31281;-2,14094079;42,62312179
Navarra;Olite/Erriberri;31390;-1,65145411;42,48010316
Navarra;Olóriz/Oloritz;31395;-1,6127208;42,63538178
Navarra;Olóriz/Oloritz;31396;-1,6127208;42,63538178
Navarra;Cendea de Olza/Oltza Zendea;31170;-1,7800464;42,8468503
Navarra;Cendea de Olza/Oltza Zendea;31171;-1,7800464;42,8468503
Navarra;Cendea de Olza/Oltza Zendea;31173;-1,7800464;42,8468503
Navarra;Valle de Ollo/Ollaran;31172;-1,8587532;42,86657334
Navarra;Orbaizeta;31670;-1,22960344;42,97432279
Navarra;Orbara;31671;-1,24178608;42,96682069
Navarra;Orísoain;31395;-1,60456786;42,60181865
Navarra;Oronz/Orontze;31451;-1,09714335;42,86918072
Navarra;Oroz-Betelu/Orotz-Betelu;31439;-1,30372109;42,89495184
Navarra;Oteiza;31250;-1,95341288;42,61974125
Navarra;Pamplona/Iruña;31001;-1,6451528;42,814102
Navarra;Pamplona/Iruña;31002;-1,6451528;42,814102
Navarra;Pamplona/Iruña;31003;-1,6451528;42,814102
Navarra;Pamplona/Iruña;31004;-1,6451528;42,814102
Navarra;Pamplona/Iruña;31005;-1,6451528;42,814102
Navarra;Pamplona/Iruña;31006;-1,6451528;42,814102
Navarra;Pamplona/Iruña;31007;-1,6451528;42,814102
Navarra;Pamplona/Iruña;31008;-1,6451528;42,814102
Navarra;Pamplona/Iruña;31009;-1,6451528;42,814102
Navarra;Pamplona/Iruña;31010;-1,6451528;42,814102
Navarra;Pamplona/Iruña;31011;-1,6451528;42,814102
Navarra;Pamplona/Iruña;31012;-1,6451528;42,814102
Navarra;Pamplona/Iruña;31014;-1,6451528;42,814102
Navarra;Pamplona/Iruña;31015;-1,6451528;42,814102
Navarra;Pamplona/Iruña;31016;-1,6451528;42,814102
Navarra;Peralta/Azkoien;31350;-1,79776868;42,33884603
Navarra;Petilla de Aragón;50686;-1,09293942;42,46138582
Navarra;Piedramillera;31219;-2,20401906;42,6319624
Navarra;Pitillas;31392;-1,6226962;42,4217374
Navarra;Puente la Reina/Gares;31100;-1,81406821;42,67218099
Navarra;Pueyo;31394;-1,64928327;42,56502725
Navarra;Ribaforada;31550;-1,50950675;41,99815564
Navarra;Romanzado;31454;-1,23940212;42,67550051
Navarra;Roncal/Erronkari;31415;-0,95643268;42,80765533
Navarra;Orreaga/Roncesvalles;31650;-1,3191238;43,00984738
Navarra;Saldías;31747;-1,7806764;43,08840566
Navarra;Salinas de Oro/Jaitz;31175;-1,88913875;42,77579381
Navarra;San Adrián;31570;-1,93482308;42,33213296
Navarra;Sangüesa/Zangoza;31400;-1,28258288;42,57528882
Navarra;Sangüesa/Zangoza;31409;-1,28258288;42,57528882
Navarra;San Martín de Unx;31495;-1,56109945;42,52553573
Navarra;Sansol;31220;-2,26686695;42,55402437
Navarra;Santacara;31314;-1,55342975;42,37502663
Navarra;Doneztebe/Santesteban;31740;-1,66924075;43,13151175
Navarra;Sarriés/Sartze;31451;-1,10076187;42,83503166
Navarra;Sartaguda;31589;-2,0573235;42,38291056
Navarra;Sesma;31293;-2,08486951;42,47589424
Navarra;Sorlada;31219;-2,21582706;42,61530254
Navarra;Sunbilla;31791;-1,67050983;43,16487971
Navarra;Tafalla;31300;-1,67714182;42,52831262
Navarra;Tiebas-Muruarte de Reta;31397;-1,63887849;42,69421255
Navarra;Tiebas-Muruarte de Reta;31398;-1,63887849;42,69421255
Navarra;Tirapu;31154;-1,70238926;42,65648843
Navarra;Torralba del Río;31219;-2,33157177;42,60861695
Navarra;Torralba del Río;31228;-2,33157177;42,60861695
Navarra;Torres del Río;31229;-2,27211514;42,55104098
Navarra;Tudela;31500;-1,60578122;42,06346352
Navarra;Tulebras;31522;-1,67572419;41,97696763
Navarra;Ucar;31154;-1,70629104;42,67600224
Navarra;Ujué;31496;-1,49971459;42,50616082
Navarra;Ultzama;31797;-1,69710478;42,97825552
Navarra;Ultzama;31799;-1,69710478;42,97825552
Navarra;Unciti;31422;-1,5015051;42,74730204
Navarra;Unciti;31472;-1,5015051;42,74730204
Navarra;Unzué/Untzue;31396;-1,62572452;42,65409868
Navarra;Urdazubi/Urdax;31711;-1,50414523;43,26756573
Navarra;Urdazubi/Urdax;31712;-1,50414523;43,26756573
Navarra;Urdiain;31810;-2,13701454;42,88682377
Navarra;Urraul Alto;31448;-1,24588807;42,77574553
Navarra;Urraul Alto;31454;-1,24588807;42,77574553
Navarra;Urraul Bajo;31448;-1,32496055;42,68659991
Navarra;Urraul Bajo;31449;-1,32496055;42,68659991
Navarra;Urraul Bajo;31480;-1,32496055;42,68659991
Navarra;Urroz-Villa;31420;-1,458929;42,77762424
Navarra;Urroz;31752;-1,70658645;43,09968525
Navarra;Urzainqui/Urzainki;31416;-0,94497035;42,83173596
Navarra;Uterga;31133;-1,76038274;42,71025411
Navarra;Uztárroz/Uztarroze;31418;-0,94104514;42,89202412
Navarra;Luzaide/Valcarlos;31660;-1,30266713;43,09224104
Navarra;Luzaide/Valcarlos;31669;-1,30266713;43,09224104
Navarra;Valtierra;31514;-1,63395077;42,19580564
Navarra;Bera;31780;-1,68657262;43,28033923
Navarra;Bera;31789;-1,68657262;43,28033923
Navarra;Viana;31230;-2,37140346;42,51526446
Navarra;Vidángoz/Bidankoze;31413;-1,01460828;42,80197109
Navarra;Bidaurreta;31174;-1,83403802;42,77549764
Navarra;Villafranca;31330;-1,75105568;42,27884419
Navarra;Villamayor de Monjardín;31242;-2,1043751;42,62955954
Navarra;Hiriberri/Villanueva de Aezkoa;31671;-1,23001281;42,94553172
Navarra;Villatuerta;31132;-1,9926172;42,65963641
Navarra;Villatuerta;31292;-1,9926172;42,65963641
Navarra;Villava/Atarrabia;31610;-1,60645771;42,83016157
Navarra;Igantzi;31790;-1,69998583;43,22456694
Navarra;Valle de Yerri/Deierri;31176;-2,0005221;42,72891269
Navarra;Valle de Yerri/Deierri;31177;-2,0005221;42,72891269
Navarra;Valle de Yerri/Deierri;31179;-2,0005221;42,72891269
Navarra;Valle de Yerri/Deierri;31290;-2,0005221;42,72891269
Navarra;Valle de Yerri/Deierri;31292;-2,0005221;42,72891269
Navarra;Yesa;31410;-1,20369015;42,62053654
Navarra;Zabalza/Zabaltza;31174;-1,79884609;42,77860058
Navarra;Zubieta;31746;-1,74197208;43,1239604
Navarra;Zugarramurdi;31710;-1,54074578;43,26895684
Navarra;Zúñiga;31284;-2,30130783;42,69388115
Navarra;Barañáin/Barañain;31010;-1,68657975;42,80494064
Navarra;Berrioplano/Berriobeiti;31013;-1,69315704;42,85259037
Navarra;Berrioplano/Berriobeiti;31195;-1,69315704;42,85259037
Navarra;Berriozar;31013;-1,66943787;42,84403213
Navarra;Berriozar;31195;-1,66943787;42,84403213
Navarra;Irurtzun;31860;-1,82803648;42,91831211
Navarra;Beriáin;31191;-1,64501289;42,73317924
Navarra;Orkoien;31160;-1,70467914;42,82369778
Navarra;Zizur Mayor/Zizur Nagusia;31180;-1,69502829;42,7934296
Navarra;Lekunberri;31870;-1,89580265;43,00604616
Ourense;Allariz;32660;-7,801700519;42,19017116
Ourense;Allariz;32664;-7,801700519;42,19017116
Ourense;Allariz;32665;-7,801700519;42,19017116
Ourense;Allariz;32666;-7,801700519;42,19017116
Ourense;Allariz;32667;-7,801700519;42,19017116
Ourense;Allariz;32668;-7,801700519;42,19017116
Ourense;Allariz;32669;-7,801700519;42,19017116
Ourense;Allariz;32690;-7,801700519;42,19017116
Ourense;Amoeiro;32170;-7,947325811;42,4147608
Ourense;Amoeiro;32171;-7,947325811;42,4147608
Ourense;Amoeiro;32172;-7,947325811;42,4147608
Ourense;Amoeiro;32980;-7,947325811;42,4147608
Ourense;A Arnoia;32417;-8,135751194;42,25306577
Ourense;Avión;32520;-8,251438858;42,37592083
Ourense;Baltar;32632;-7,714343956;41,95375505
Ourense;Baltar;32633;-7,714343956;41,95375505
Ourense;Baltar;32646;-7,714343956;41,95375505
Ourense;Bande;32840;-7,9752718;42,03162122
Ourense;Bande;32845;-7,9752718;42,03162122
Ourense;Bande;32846;-7,9752718;42,03162122
Ourense;Bande;32847;-7,9752718;42,03162122
Ourense;Bande;32848;-7,9752718;42,03162122
Ourense;Bande;32849;-7,9752718;42,03162122
Ourense;Bande;32859;-7,9752718;42,03162122
Ourense;Bande;32891;-7,9752718;42,03162122
Ourense;Baños de Molgas;32592;-7,668392125;42,24472787
Ourense;Baños de Molgas;32701;-7,668392125;42,24472787
Ourense;Baños de Molgas;32702;-7,668392125;42,24472787
Ourense;Baños de Molgas;32704;-7,668392125;42,24472787
Ourense;Baños de Molgas;32705;-7,668392125;42,24472787
Ourense;Barbadás;32002;-7,887469714;42,29905445
Ourense;Barbadás;32005;-7,887469714;42,29905445
Ourense;Barbadás;32890;-7,887469714;42,29905445
Ourense;Barbadás;32920;-7,887469714;42,29905445
Ourense;Barbadás;32930;-7,887469714;42,29905445
Ourense;Barbadás;32940;-7,887469714;42,29905445
Ourense;O Barco de Valdeorras;32300;-6,984649378;42,41644671
Ourense;O Barco de Valdeorras;32313;-6,984649378;42,41644671
Ourense;O Barco de Valdeorras;32314;-6,984649378;42,41644671
Ourense;O Barco de Valdeorras;32315;-6,984649378;42,41644671
Ourense;O Barco de Valdeorras;32317;-6,984649378;42,41644671
Ourense;O Barco de Valdeorras;32318;-6,984649378;42,41644671
Ourense;Beade;32431;-8,123278289;42,32556034
Ourense;Beade;32432;-8,123278289;42,32556034
Ourense;Beariz;32520;-8,273015461;42,46705567
Ourense;Os Blancos;32632;-7,753422097;41,99844388
Ourense;Os Blancos;32634;-7,753422097;41,99844388
Ourense;Boborás;32512;-8,143259558;42,43156764
Ourense;Boborás;32514;-8,143259558;42,43156764
Ourense;Boborás;32520;-8,143259558;42,43156764
Ourense;Boborás;32521;-8,143259558;42,43156764
Ourense;Boborás;32522;-8,143259558;42,43156764
Ourense;Boborás;32523;-8,143259558;42,43156764
Ourense;Boborás;32524;-8,143259558;42,43156764
Ourense;Boborás;32525;-8,143259558;42,43156764
Ourense;Boborás;32526;-8,143259558;42,43156764
Ourense;Boborás;32530;-8,143259558;42,43156764
Ourense;A Bola;32812;-7,928518433;42,14093687
Ourense;O Bolo;32357;-7,099419525;42,30718816
Ourense;O Bolo;32372;-7,099419525;42,30718816
Ourense;O Bolo;32373;-7,099419525;42,30718816
Ourense;O Bolo;32374;-7,099419525;42,30718816
Ourense;O Bolo;32375;-7,099419525;42,30718816
Ourense;Calvos de Randín;32644;-7,896541208;41,94716678
Ourense;Calvos de Randín;32645;-7,896541208;41,94716678
Ourense;Calvos de Randín;32646;-7,896541208;41,94716678
Ourense;Calvos de Randín;32647;-7,896541208;41,94716678
Ourense;Calvos de Randín;32648;-7,896541208;41,94716678
Ourense;Carballeda de Valdeorras;32329;-6,912270489;42,4158443
Ourense;Carballeda de Valdeorras;32330;-6,912270489;42,4158443
Ourense;Carballeda de Valdeorras;32334;-6,912270489;42,4158443
Ourense;Carballeda de Valdeorras;32335;-6,912270489;42,4158443
Ourense;Carballeda de Valdeorras;32336;-6,912270489;42,4158443
Ourense;Carballeda de Valdeorras;32337;-6,912270489;42,4158443
Ourense;Carballeda de Valdeorras;32338;-6,912270489;42,4158443
Ourense;Carballeda de Valdeorras;32339;-6,912270489;42,4158443
Ourense;Carballeda de Avia;32412;-8,164192061;42,31997591
Ourense;Carballeda de Avia;32413;-8,164192061;42,31997591
Ourense;Carballeda de Avia;32416;-8,164192061;42,31997591
Ourense;Carballeda de Avia;32433;-8,164192061;42,31997591
Ourense;Carballeda de Avia;32434;-8,164192061;42,31997591
Ourense;O Carballiño;32500;-8,077541083;42,42972473
Ourense;O Carballiño;32510;-8,077541083;42,42972473
Ourense;O Carballiño;32511;-8,077541083;42,42972473
Ourense;O Carballiño;32513;-8,077541083;42,42972473
Ourense;O Carballiño;32515;-8,077541083;42,42972473
Ourense;O Carballiño;32516;-8,077541083;42,42972473
Ourense;O Carballiño;32534;-8,077541083;42,42972473
Ourense;O Carballiño;32574;-8,077541083;42,42972473
Ourense;Cartelle;32820;-8,019504547;42,22500429
Ourense;Cartelle;32821;-8,019504547;42,22500429
Ourense;Cartelle;32822;-8,019504547;42,22500429
Ourense;Cartelle;32823;-8,019504547;42,22500429
Ourense;Cartelle;32824;-8,019504547;42,22500429
Ourense;Cartelle;32825;-8,019504547;42,22500429
Ourense;Cartelle;32826;-8,019504547;42,22500429
Ourense;Castrelo do Val;32591;-7,421367208;41,98797154
Ourense;Castrelo do Val;32612;-7,421367208;41,98797154
Ourense;Castrelo do Val;32624;-7,421367208;41,98797154
Ourense;Castrelo do Val;32625;-7,421367208;41,98797154
Ourense;Castrelo do Val;32626;-7,421367208;41,98797154
Ourense;Castrelo de Miño;32430;-8,096141361;42,29583674
Ourense;Castro Caldelas;32760;-7,415400344;42,37451851
Ourense;Castro Caldelas;32764;-7,415400344;42,37451851
Ourense;Castro Caldelas;32766;-7,415400344;42,37451851
Ourense;Castro Caldelas;32768;-7,415400344;42,37451851
